Hans Holbein the Younger,
Ruth Langland Holberg,
Alice Holcomb,
Alfred W. Holdstock,
Edwin Holgate,
Henry Holiday,
Frank Holl,
Steven Holl,
James Holland,
Tish Holland,
Wenceslaus Hollar,
Carsten Holler,
Simon Hollosy,
Julius Holm,
Francis Holman,
Kenneth Holmes,
Melville Holmes,
Tim Holmes,
Hal Holoun,
Sir Charles Holroyd,
Elizabeth T. Holsman,
Carl Holsoe,
Theodor von Holst,
Nancy Holt,
Jenny Holzer,
Winslow Homer,
Hon'ami Koetsu,
Abraham Hondius,
Hendrik Hondius the Elder,
Nathaniel Hone,
Hongren,
Gerrit van Honthorst,
Pieter de Hooch,
Raymond Hood,
Samuel van Hoogstraten,
Dr. Richard Hook,
James Clarke Hook,
Daniel Hopfer,
Hieronymus Hopfer,
Frances Anne Hopkins,
James R. Hopkins,
Milton W. Hopkins,
Dennis Hopper,
Edward Hopper,
John Hoppner,
Henry Silkstone Hopwood,
Donal Hord,
Jean-Joseph Horemans II,
Jan Josef Horemans the Elder,
Gerard Horenbout,
Rebecca Horn,
Roni Horn,
Ian Hornak,
Edward Atkinson Hornel,
Sabine Hornig,
Preben Hornung,
Jonathan Horowitz,
Craigie Horsfield,
John Callcott Horsley,
Horst P. Horst,
Victor Horta,
William Samuel Horton,
John Hoskins,
Harriet Goodhue Hosmer,
Eikoh Hosoe,
Hou Mougong,
Hou Yimin,
Michel-Ange Houasse,
Jacobus Houbraken,
Gerard Houckgeest,
Jean-Antoine Houdon,
Jean Houel,
Arthur Boyd Houghton,
Gordon House,
Allan Houser,
Shirazeh Houshiary,
Thomas Hovenden,
Bessie Jeannette Howard,
Dan Howard,
Edith Lucile Howard,
Joseph Howard,
John Howe,
Oscar Howe,
Samuel Howitt,
Robert Howlett,
Peter Howson,
John Hoyland,
Vincent Hron,
Hu Yichuan,
Hu Yuan,
Hua Yan,
Huang Binhong,
Huang Lizhen,
Huang Xinbo,
Huang Yong Ping,
Huang Zhou,
John Hubbard,
Teresa Hubbard,
Whitney Hubbard,
Henry Salem Hubbell,
Wolf Huber,
Grace Carpenter Hudson,
Henry J. Hudson,
Thomas Hudson,
Douglas Huebler,
Jean-Baptiste Marie Huet,
Paul Huet,
Laton Alton Huffman,
Jurgan Frederick Huge,
William Huggins,
William John Huggins,
Arthur Hughes,
Cornelius Jabez Hughes,
Edward John Hughes,
Edward Robert Hughes,
Patrick Hughes,
Georges Hugnet,
Jean Hugo,
Valentine Hugo,
Victor Hugo,
James Hugonin,
Jaume Huguet,
Victor Huguet,
Pierre Nicolas Huilliot,
Emperor Huizong,
Abraham Hulk,
Abraham Hulk Jr.,
Lynne Hull,
Marie Atkinson Hull,
Jacob van Hulsdonck,
Gary Hume,
Jack Humphrey,
Ozias Humphrey,
Ralph Humphrey,
Tom Humphrey,
Charles S. Humphreys,
Hundertwasser,
Hung Liu,
Alfred William Hunt,
Alice Hunt,
Bryan Hunt,
Calvin Hunt,
Esther Anna Hunt,
Mabelle Alcott Hunt,
Richard Hunt,
William Henry Hunt,
William Holman Hunt,
William Morris Hunt,
Richard Hunt 1935,
Clementine Hunter,
Colin Hunter,
George Leslie Hunter,
Anna V. Hyatt Huntington,
Daniel Huntington,
Elizabeth Hamilton Huntington,
Victoria Hutson Huntley,
Mary Huntoon,
Peter Hurd,
Frederick Yeates Hurlstone,
George Hurrell,
M.F. Husain,
Giles Hussey,
C. Hustwick,
Vilmos Huszar,
Charles-Francois Hutin,
Axel Hutte,
Alfred Heber Hutty,
Pierre Huyghe,
Corneille Huysmans,
Jacob Huysmans,
Jean-Baptiste Huysmans,
Jan van Huysum,
Helen Hyde,
Arcangelo Ianelli,
Julius Caesar Ibbetson,
Henri Gabriel Ibels,
Louis Icart,
Cristina Iglesias,
Michio Ihara,
John Ihle,
Ike-no-Taiga,
Joerg Immendorff,
Philippe-Augustin Immenraet,
Joseph Murray Ince,
John William Inchbold,
Robert Indiana,
Charles Cromwell Ingham,
Jorge Ingles,
Jean-Auguste-Dominique Ingres,
Henry Inman,
Mark Innerst,
Callum Innes,
James Dickson Innes,
George Inness,
Innocenzo da Imola,
The Inscription Painter,
Joaquin Inza,
Jean Ipousteguy,
Albert Irvin,
Wilson Irvine,
Robert Irwin,
Terry Isaac,
Eugene Isabey,
Jean Baptiste Isabey,
Adriaen Isenbrant,
Gershon Iskowitz,
Isaac Israels,
Jozef Israels,
Ito Jakuchu,
Johannes Itten,
Franz Ittenbach,
Graciela Iturbide,
Alexander Ivanov,
Andrei Ivanov,
Anton Ivanov,
Sergei Ivanov,
Victor Ivanov,
Jacques Iverny,
Chauncey B. Ives,
Maria Izquierdo,
Alfredo Jaar,
Mabel Wellington Jack,
Richard Jack,
Bill Jacklin,
A.Y. Jackson,
Billy Morrow Jackson,
Gilbert Jackson,
John Jackson,
John Baptist Jackson,
Samuel Phillips Jackson,
William Henry Jackson,
Francois-Honore-Georges Jacob-Desmalter,
Jacobello Del Fiore,
Lotte Jacobi,
Otto Jacobi,
Antonio Jacobsen,
Arne Jacobsen,
Keith Jacobshagen,
Jake Jacobson,
Dirck Jacobsz,
Lambert Jacobsz,
Jacometto,
Jacopino del Conte,
Meliore di Jacopo,
Jacopo del Casentino,
Jacopo del Sellaio,
Jacopo di Cione,
Jacopo Nizzola da Trezzo,
Paul Jacoulet,
Alexandre Jacovleff,
Claudius Jacquand,
Charles Emile Jacque,
Alfred Jacquemart,
Jules Ferdinand Jacquemart,
Jacquemart de Hesdin,
Jeanne Jacquemin,
Mathieu Jacquet,
Yvonne Jacquette,
Ponce Jacquiot,
Jay Jaffee,
Charles Francois Jalabert,
Alexander James,
Alice Archer James,
Frederick James,
Rebecca Salsbury James,
Will James,
Anne Brownell Jameson,
Bernice Evelyn Jamieson,
Mitchell Jamieson,
Paul Jamin,
Marcel Janco,
Jean-Francois Janinet,
Christian Jankowski,
Jean Jansem,
Franz M. Jansen,
Abraham Janssens,
Ann Veronica Janssens,
Eugene Jansson,
Alex Janvier,
Charles Wesley Jarvis,
John Wesley Jarvis,
Valerie Jaudon,
Alexei Jawlensky,
Jean de Liege,
Jean de Touyl,
Jeanne-Claude,
Pierre-Georges Jeanniot,
Etienne Jeaurat,
Thomas Jefferson,
James Jefferys,
Christoffel Jegher,
Paul Jenkins,
C. Paul Jennewein,
Neil Jenney,
William Jennys,
Paulin Jenot,
Alfred Jensen,
Bill Jensen,
Christian Albrecht Jensen,
Johan Laurentz Jensen,
Olav Christopher Jenssen,
Charles Jervas,
Jess,
Robert Jessup,
Lisa Jevbratt,
William Jewett,
Byun Shi Ji,
Jia Youfu,
Jiang Feng,
Jiang Tingxi,
Sugimura Jihei,
Luis Jimenez,
Luis Jimenez Aranda,
Jin Shangyi,
Nathaniel Jocelyn,
Antoine Johannot,
Viggo Johansen,
Augustus John,
Gwen John,
Jasper Johns,
Charles Edward Johnson,
Cornelius Johnson,
David Johnson,
Eastman Johnson,
Frank Tenney Johnson,
Isabelle Johnson,
Joshua Johnson,
Lester Johnson,
Philip Johnson,
Raymond Johnson,
Sargent Claude Johnson,
William H. Johnson,
J. Seward Johnson Jr.,
Frank Johnston,
John Johnston,
Ynez Johnston,
Antonio Joli,
Nicolas-Rene Jollain,
Joan Jonas,
Louis Paul Jonas,
Allen Jones,
Ben Jones,
Bradley Jones,
David Jones,
Fay Jones,
Francis Coates Jones,
George Jones,
Hugh Bolton Jones,
Inigo Jones,
Joe Jones,
Lois Mailou Jones,
Luther Jones,
Mildred Jones,
Nell Choate Jones,
Owen Jones,
Thomas Jones,
William Jones,
Ludolf Leendertsz. de Jongh,
Jacques Jonghelinck,
Johan Barthold Jongkind,
Raymond Jonson,
Asgrimur Jonsson,
Michael Joo,
Joos van Wassenhove,
Jacob Jordaens,
Samuel Jordan,
Asger Jorn,
Ernst Josephson,
Josetsu,
Richard Joslin,
Jacques de la Joue II,
Matthew Harris Jouett,
Jean Jouvenet,
George William Joy,
Juan de Flandes,
Juan de Herrera,
Juan de Juni,
Juan de Pareja,
Juan de Villanueva,
Juan de Juanes,
Luis Juarez,
Roberto Juarez,
Donald Judd,
William Lees Judson,
Jens Juel,
Mervin Jules,
Henri Julien,
Isaac Julien,
Pierre Julien,
Julia Jumbo,
Filippo Juvarra,
Ilya Kabakov,
John Kacere,
Bela Kadar,
Menashe Kadishman,
Frida Kahlo,
Albert Kahn,
Louis Kahn,
Wolf Kahn,
Kaiho Yusho,
Jacob Kainen,
Franz Kaisermann,
Willem Kalf,
Josephina Kalleo,
Michael William Kaluta,
L. Kamenev,
Yael Kanarek,
Wassily Kandinsky,
Johann Joachim Kandler,
John Kane,
Paul Kane,
Kang Shiyao,
Kang Youwei,
Kano Eitoku,
Kano Hideyori,
Kano Motonobu,
Kano Sanraku,
Kano Sansetsu,
Yoshikawa Kanpo,
Morris Kantor,
Amar Kanwar,
Anish Kapoor,
Allan Kaprow,
Yousuf Karsh,
Kartner Meister,
Gertrude Kasebier,
Luigi Kasimir,
Deborah Kass,
Nandor Katona,
Alex Katz,
Cima Katz,
Lila Katzen,
Angelica Kauffmann,
Isidor Kaufmann,
Lee Lufkin Kaula,
Wilhelm von Kaulbach,
Kaoru Kawano,
On Kawara,
Oda Kazuma,
Kcho,
John Keane,
Sean Keating,
Charles Samuel Keene,
W.M. Keesey,
Keibun,
Bernhard Keil,
Alexander Keirincx,
Keisai Eisen,
Seydou Keita,
Elizabeth Keith,
William Keith,
Balthazar Keller,
Ferdinand Keller,
Henry Keller,
Mike Kelley,
Ellsworth Kelly,
Gerald Kelly,
Ken Kelly,
Zoltan Kemeny,
Edward Kemeys,
Frederick Kemmelmeyer,
Lucy Kemp-Welch,
Elmira Kempton,
Greta Kempton,
William Sergeant Kendall,
Mel Kendrick,
Clarence Kennedy,
Garry Neil Kennedy,
Shannon Kennedy,
Eric Kennington,
Thomas Benjamin Kennington,
John Frederick Kensett,
Corita Kent,
Rockwell Kent,
William Kentridge,
Ogata Kenzan,
Gyorgy Kepes,
Leonhard Kern,
Charles Henry Malcolm Kerr,
Illingworth Holey Kerr,
James Kerr-Lawson,
Georg Friedrich Kersting,
Andre Kertesz,
Jan van Kessel,
Jan van Kessel the Younger,
Robert Glenn Ketchum,
Cornelis Ketel,
Tilly Kettle,
Kerstiaen de Keuninck,
Adriaen Thomas Key,
John Ross Key,
Willem Key,
Friedrich Wilhelm Keyl,
Raoul De Keyser,
Thomas de Keyser,
Hendrick de Keyser I,
Fernand Khnopff,
Ivan Khrutsky,
Simon Kick,
Joseph Bartholomew Kidd,
Tom Kidd,
Anselm Kiefer,
Kitty Kielland,
Giorgio Kienerk,
Edward Kienholz,
Nancy Reddin Kienholz,
Suzuki Kiitsu,
George Goodwin Kilburne,
Wayne Kimball,
Charles Bird King,
John Henry Yeend King,
Marcia Gygli King,
Phillip King,
Ronald King,
Samuel King,
William King,
Dong Kingman,
Thomas Kinkade,
Peter Kinley,
W. Kinnard,
Suchan Kinoshita,
Tomio Kinoshita,
Francois-Joseph Kinson,
Everett Raymond Kinstler,
Johannes Kip,
Martin Kippenberger,
Brian Kipping,
Orest Kiprensky,
Otto Karl Kirberg,
Jack Kirby,
Ernst Ludwig Kirchner,
Per Kirkeby,
Vance Kirkland,
Marguerite Kirmse,
Georg Kirsta,
Moise Kisling,
Samuel Kiss,
Eleonora Kissel,
R.B. Kitaj,
Fumio Kitaoka,
Mwama Kiti,
Torii Kiyomasu,
Torii Kiyomitsu,
Kiyonaga,
Kiyonobu,
Torii Kiyonobu II,
Torii Kiyotsune,
Konrad Klapheck,
Jurgen Klauke,
Gene Klebe,
Paul Klee,
Ron Kleemann,
William Klein,
Yves Klein,
Frank Kleinholz,
Joseph Kleitsch,
Leo von Klenze,
The Kleophrades Painter,
Mark Klett,
John Klima,
Gustav Klimt,
Franz Kline,
Max Klinger,
Ivan Kliun,
Anna Elizabeth Klumpke,
Tim Klunder,
Gustav Klutsis,
Charles W. Knapp,
George Knapton,
Karl Knaths,
Ray Knaub,
Alma Jordan Knauber,
Ludwig Knaus,
Bryan Kneale,
Sir Godfrey Kneller,
Charles R. Knight,
Dame Laura Knight,
Daniel Ridgway Knight,
Harold Knight,
John Baverstock Knight,
John Prescott Knight,
John William Buxton Knight,
Joseph Knight,
Louis Aston Knight,
Susan Knight,
Imi Knoebel,
Martin Knoller,
Dorothy Elsie Knowles,
Farquhar McGillivray Knowles,
Kathleen Knowling,
Archibald Knox,
Susan Ricker Knox,
Nicolaus Knupfer,
Wilhelm von Kobell,
Christen Kobke,
John Koch,
Joseph Anton Koch,
Robert Koehler,
Barend Cornelius Koekkoek,
Hermanus Koekkoek,
Johannes Hermanus Koekkoek,
Marianus Adrianus Koekkoek,
Willem Koekkoek,
Peter Koellin,
Johann Koerbecke,
Henry Koerner,
William Henry Dethlef Koerner,
Alexander Koester,
Ida Rittenberg Kohlmeyer,
Misch Kohn,
Tsuchiya Koitsu,
Tsuruya Kokei,
Oskar Kokoschka,
Georg Kolbe,
Carl Wilhelm Kolbe I,
Rudolf Koller,
Kathe Kollwitz,
Komar and Melamid,
Pyotr Konchalovsky,
Philips Koninck,
Salomon Koninck,
Konrad of Soest,
Koo Mei,
Jeff Koons,
Benjamin Kopman,
Pavel Korin,
Konstantin Korovin,
Koryusai,
Leon Kossoff,
Mark Kostabi,
Ron Kostyniuk,
Joseph Kosuth,
Hosoi Kotaku,
Albert Kotin,
Torii Kotondo,
Jannis Kounellis,
Philip van Kouwenbergh,
Dennis Kowal,
Sandor Kozina,
Joyce Kozloff,
Johann Peter Krafft,
Adam Kraft,
Ivan Nikolaevich Kramskoy,
Lee Krasner,
Albert H. Krehbiel,
Nicolaus Kremer,
Cornelius Krieghoff,
John Lewis Krimmel,
Christian Krohg,
Leon Kroll,
Peder Severin Kroyer,
David Krueger,
Barbara Kruger,
Franz Kruger,
Germaine Krull,
Hans Krumper,
Nicholas Krushenick,
Nikifor Krylov,
Elke Krystufek,
Kuang Yaoding,
Alfred Kubin,
Kalman Kubinyi,
Bohumil Kubista,
Itchiku Kubota,
Jiri Kubovy,
Max Kuehne,
Cornelia Kuemmel,
Bob Kuhn,
Heinrich Kuhn,
Jon Kuhn,
Walt Kuhn,
Friedrich Wilhelm Kuhnert,
Arkhip Ivanovich Kuindzhi,
Guillermo Kuitca,
Nektarii Kuliuksin,
Hans Suss von Kulmbach,
Karen Kunc,
Kunichika,
Utagawa Kunihiro,
Kunikazu,
Kunimasa,
Kunimasu,
Utagawa Kunisada,
Utagawa Kuniyoshi,
Yasuo Kuniyoshi,
Pieter Cornelisz. Kunst,
Jan Kupecky,
Lawrence E. Kupferman,
Moshe Kupferman,
Frantisek Kupka,
William Kurelek,
Maximilian Kurzweil,
Yayoi Kusama,
Boris Kustodiev,
Martinus Adrianus Kuytenbrouwer,
Nikolai Dmitrievich Kuznetsov,
Pavel Kuznetsov,
Joseph Kyle,
Kawanabe Kyosai,
Leon Augustin L'hermitte,
Peter La Cave,
Charles La Croix de Marseille,
John La Farge,
Charles de La Fosse,
Laurent de La Hyre,
Henry H. La Thangue,
Gaston La Touche,
Georges de La Tour,
Maurice Quentin de La Tour,
Lucien Labaudt,
Adelaide Labille-Guiard,
Jean-Emile Laboureur,
Carlo Labruzzi,
Gaston Lachaise,
David LaChapelle,
Nicolaes Lachtropius,
Georges Lacombe,
Charles Lacoste,
Pierre Lacour,
Paul Lacroix,
Robert Ladbrooke,
Daniel Ladd,
Cheryl Laemmle,
Pieter van Laer,
Paulus Constantijn LaFargue,
Niclas Lafrensen,
Karl Lagerfeld,
Stefano Lagerino,
Jean-Jacques Lagrenee,
Louis Jean Francois Lagrenee,
Lai Shaoqi,
Lai Sung,
Conrad Laib,
Wolfgang Laib,
William James Laidlay,
Gerald Laing,
J.S. Laing,
Gerard de Lairesse,
Randall Lake,
Alexander Laktionov,
Maxime Lalanne,
Rene Lalique,
Georges Lallemant,
Wifredo Lam,
A.A. Lamb,
Henry Lamb,
George Cochran Lambdin,
James Reid Lambdin,
George Lambert,
James Lambert,
Piero di Niccolo Lamberti,
Michele di Matteo Lambertini,
Jim Lambie,
Paul de Lamerie,
Eugene Lami,
Chet LaMore,
Johann Baptist Lampi the Elder,
Lamqua,
Lan Ying,
Rev. Richard Hume Lancaster,
George Lance,
Nicolas Lancret,
Paul Hambleton Landacre,
Armin Landeck,
Charles Landelle,
Ronnie Landfield,
Taddeo Landini,
John Landis,
Charles Landseer,
Sir Edwin Henry Landseer,
Michael Landy,
Abigail Lane,
Fitz Hugh Lane,
Samuel Lane,
Theodore Lane,
Jean-Louis Laneuville,
Giovanni Lanfranco,
Louis Lang,
Dorothea Lange,
Dirk Langendijk,
Giovan Battista Langetti,
Karl Ferdinand Langhans,
Langlands and Bell,
Walter Langley,
Jerome-Martin Langlois,
Edward Laning,
Bernardino Lanino,
Walter Franklin Lansil,
Andre Lanskoy,
Simon Mathurin Lantara,
Edouard Lanteri,
Ellen Lanyon,
Peter Lanyon,
Charles Lapicque,
Frank Lapointe,
George Henry Laporte,
John Laporte,
Giovanni Larciani,
Berto Lardera,
Nicolas de Largilliere,
Mikhail Larionov,
William Larkin,
Marcellus Laroon the Younger,
Judy Larson,
Marcus Larson,
Philip Larson,
Carl Larsson,
Richard Larter,
Jacques-Henri Lartigue,
Mauricio Lasansky,
Lotte Laserstein,
Jon Lash,
Ibram Lassaw,
Christian Riese Lassen,
Maria Lassnig,
Pieter Lastman,
Philip Alexius de Laszlo,
John Latham,
Ida Pulis Lathrop,
William Langson Lathrop,
Benjamin Henry Latrobe,
Clarence John Laughlin,
Francesco Laurana,
Luciano Laurana,
Samuel Laurence,
Marie Laurencin,
Henri Laurens,
Jean-Paul Laurens,
Ernest Laurent,
J. Laurent,
Jean Antoine Laurent,
Robert Laurent,
Matthieu Laurette,
Filippo Lauri,
Robert Laurie,
Hans Sebald Lautensack,
Sir John Lavery,
Bertrand Lavier,
Stephanie Pui-Mun Law,
Louise Lawler,
Thomas Lawranson,
Jacob Lawrence,
Sir Thomas Lawrence,
Lee Lawrie,
Ernest Lawson,
Jacob Hart Lazarus,
Agustin Lazo,
Gregorio Lazzarini,
Blanche Lazzell,
An-My Le,
Jean-Jacques-Francois Le Barbier,
Edward Le Bas,
Jakob Christof Le Blon,
Charles Le Brun,
Christopher Le Brun,
Giusto Le Court,
Henri Le Fauconnier,
Pierre Le Gros I,
Pierre Le Gros II,
Etienne Le Hongre,
Henry le Jeune,
Louis-Joseph Le Lorrain,
Robert Le Lorrain,
Adrien Jean Le Mayeur De Merpres,
Noel Le Mire,
Francois Le Moyne,
Antoine Le Nain,
Louis Le Nain,
Mathieu Le Nain,
Julio Le Parc,
Jean-Baptiste Le Prince,
Henri Jean-Louis Le Secq,
Henri Eugene Augustin Le Sidaner,
Eustache Le Sueur,
Louis Le Vau,
Bernard Leach,
Ethel Pennewill Brown Leach,
Benjamin Williams Leader,
Charles Leandre,
Edward Lear,
Henri Lebasque,
Vladimir Lebedev,
Albert Lebourg,
Rico Lebrun,
Bart van der Leck,
Thomas LeClear,
Jean-Jules-Antoine Lecomte du Nouy,
Emile Lecomte-Vernet,
Johann Georg Lederer,
Claude-Nicolas Ledoux,
Ozias Leduc,
Alan Lee,
Doris Lee,
Frederick Richard Lee,
John Lee,
Russell Lee,
Lee Bul,
Lee Mingwei,
William Lee-Hankey,
Hughie Lee-Smith,
John Leech,
Ferdinand Leeke,
Remigius van Leemput,
Derwent Lees,
Claude Lefebvre,
Jules-Joseph Lefebvre,
Robert-Jacques-Francois Lefevre,
Silvestro Lega,
Joseph Legare,
Fernand Leger,
Alphonse Legros,
Gustave Leheutre,
Arthur Lehmann,
Henri Lehmann,
Rolf Lehmann,
Wilhelm Lehmbruck,
Anton Lehmden,
Wilhelm Leibl,
Annie Leibovitz,
Charles Henri Joseph Leickert,
William R. Leigh,
A.C. Leighton,
Clare Leighton,
Lord Frederic Leighton,
Nicholas Winfield Scott Leighton,
Jac Leirner,
William Leighton Leitch,
Jean-Francois Leleu,
Maurice Leloir,
Sir Peter Lely,
Jean Lemaire,
Madeleine Lemaire,
Georg Lemberger,
Annette Lemieux,
Jean Paul Lemieux,
Georges Lemmen,
Theophile-Victor-Emile Lemmens,
Jacques Antoine Marie Lemoine,
Marie-Victoire Lemoine,
Anicet-Charles-Gabriel Lemonnier,
Francois-Frederic Lemot,
Jean-Louis Lemoyne,
Jean-Baptiste Lemoyne II,
Tamara de Lempicka,
Franz von Lenbach,
Emil W. Lenders,
Jules-Eugene Lenepveu,
The Leningrad Painter,
Lord William Pitt Lennox,
Bernard Lens,
Michael Lenson,
Aristarkh Lentulov,
Maximilian Lenz,
Leochares,
Zoe Leonard,
Jusepe Leonardo,
Leonardo da Vinci,
Leonardi Leoncillo,
Leone Leoni,
Ottavio Leoni,
Pompeo Leoni,
Leonid,
Pierre Lepautre,
Auguste-Louis Lepere,
Michael Nicolas-Bernard Lepicie,
Stanislas Lepine,
Leonid Lerman,
Charles C.E. Lermond,
Henry Lerolle,
William Lescaze,
Alfred Leslie,
Charles Robert Leslie,
George Dunlop Leslie,
Carl Friedrich Lessing,
John Lessore,
Therese Lessore,
Rita Letendre,
Guillaume Lethiere,
Hans Leu the Elder,
Emanuel Gottlieb Leutze,
Hayley Lever,
Julian Levi,
David Levine,
Jack Levine,
Marilyn Levine,
Sherrie Levine,
Leon Levinstein,
David Levinthal,
Isaak Il'ich Levitan,
Dmitrii Grigorevich Levitskii,
Helen Levitt,
Emile Levy,
Lucien Levy-Dhurmer,
Edmund Lewandowski,
Edmonia Lewis,
George Robert Lewis,
Jennie Lewis,
John Frederick Lewis,
Josephine Miles Lewis,
Lucy M. Lewis,
Mark Lewis,
Martin Lewis,
Maud Lewis,
Norman Lewis,
Professor Henry Lewis,
Wyndham Lewis,
Sol LeWitt,
Micah Lexier,
Lucas van Leyden,
J.C. Leyendecker,
Hendrick Leys,
Judith Leyster,
Louis-Ernest Lheureux,
Andre Lhote,
Li Cheng,
Li Fangying,
Li Hua,
Li Huayi,
Li Huixian,
Li Kan,
Li Keran,
Li Kuchan,
Li Pingfan,
Li Qi,
Li Wenxi,
Li Xiongcai,
Liang Zhihe,
Liao Lu,
Liberale da Verona,
Pietro Liberi,
Alexander Liberman,
Roy Lichtenstein,
Osvaldo Licini,
Bernardino Licinio,
Jonas Lie,
Max Liebermann,
Jerome Liebling,
Josse Lieferinxe,
Cornelius Liefrinck,
Paul Liegeois,
Jan Lievens,
Antal Ligeti,
Glenn Ligon,
Pirro Ligorio,
Jacopo Ligozzi,
Catharine Liles,
Bruno Andreas Liljefors,
Andrea Lillio,
Russell Limbach,
Hermann Limbourg,
Jean Limbourg,
Paul Limbourg,
Leonard Limosin,
Maya Lin,
Lin Fengmian,
Lin Gang,
Lin Liang,
Lin Sanzhi,
Lin Yong,
Jacques Linard,
Don Linares,
Ronald F. Linder,
Richard Lindner,
Mark Lindquist,
Melvin Lindquist,
Norman Lindsay,
Johannes Lingelbach,
O. Winston Link,
John Linnell,
Hendrik Frans van Lint,
Pieter van Lint,
William Linton,
Jean-Etienne Liotard,
Jacques Lipchitz,
Ernst Lipgart,
Filippino Lippi,
Fra Filippo Lippi,
Donald Lipski,
Seymour Lipton,
Pedro Lira,
Arthur Lismer,
Johann Liss,
Dirck van der Lisse,
El Lissitzky,
Wilhelm List,
Ken Little,
William Horace Littlefield,
Harvey K. Littleton,
Liu Guosong,
Liu Jiyou,
Liu Kuiling,
Liu Shiru,
Liu Wenfu,
Liu Wenxi,
Liu Xian,
Liu Zijian,
Henry Liverseege,
William Home Lizars,
Angel Lizcano Monedero,
Ljuba,
Frank Lobdell,
Robert Lobe,
Andrea Locatelli,
Carl Locher,
Stephan Lochner,
Elizabeth Lochrie,
Charles Wheeler Locke,
William Locke Jr. of Norbury,
Edward Hawke Locker,
Rowland Lockey,
Sharon Lockhart,
Todd Lockwood,
Damian Loeb,
James Logan,
David Loggan,
William Logsdail,
Luigi Loir,
Marianne Loir,
Gustave Loiseau,
Giovan Paolo Lomazzo,
Lambert Lombard,
Warren P. Lombard,
Antonio Lombardo,
Lodovico Lombardo,
Pietro Lombardo,
Tullio Lombardo,
Francesco Londonio,
Amelia Long,
Charles Long,
Edwin Long,
McKendree Robbins Long,
Richard Long,
Ted Long,
Long Tingba,
Alessandro Longhi,
Barbara Longhi,
Pietro Longhi,
Evelyn Beatrice Longman,
Robert Longo,
Paul de Longpre,
John Longstaff,
James Lonsdale,
Francois-Louis Lonsing,
Jacob van Loo,
Jean Baptiste van Loo,
Theodoor van Loon,
Leota Williams Loop,
Bernardo Lopez,
Carlos Lopez,
George T. Lopez,
Yolanda Lopez,
Antonio Lopez Garcia,
Luis Lopez Piquer,
Vicente Lopez y Portana,
Caroline Lord,
Richard Lorenz,
Ambrogio Lorenzetti,
Pietro Lorenzetti,
Ugolino Lorenzetti,
Stoldo Lorenzi,
Lorenzo di Credi,
Lorenzo Monaco,
Lorenzo Veneziano,
Anton Losenko,
Johann Carl Loth,
Lorenzo Lotto,
Karoly Lotz,
Edith Maud Rawdon-Hastings, Countess of Loudoun,
John Graham Lough,
Robert Lougheed,
Hubert-Noel Louis,
Morris Louis,
Victor Louis,
Louis de Boullogne,
Louis de Clercq,
Margot Lovejoy,
Boris Lovet-Lorski,
Bertha Lea Low,
Will Hicok Low,
Thomas Lowinsky,
Keith Lowry,
Laurence S. Lowry,
Louis Lozowick,
Lu Fusheng,
Lu Hui,
Lu Shoukun,
Lu Xun,
Lu Yanshao,
Lu Zhi,
Patrick Luber,
Luca di Tomme,
Albert Pike Lucas,
David Lucas,
John Seymour Lucas,
Sarah Lucas,
Eugenio Lucas Villamil,
Marie Lucas-Robiquet,
Bruno Lucchesi,
Maximilien Luce,
Molly Luce,
Lucebert,
Michael Lucero,
Stefan Luchian,
Mary Lucier,
Luigi Lucioni,
Ryah Ludins,
Bernardino Luini,
George Luks,
Evariste-Vital Luminais,
Harriet Randall Lumis,
Ernest Stephen Lumsden,
James Luna,
Johan Thomas Lundbye,
Helen Lundeberg,
George Lundeen,
Fernand Harvey Lungren,
Thomas Luny,
Luo Gongliu,
Luo Zhongli,
Markus Lupertz,
Jean Lurcat,
Nan Lurie,
William Henry Luscomb,
Benedetto Luti,
Isaac Luttichuys,
Simon Luttichuys,
Sir Edwin Lutyens,
Loretta Lux,
Giovanni Luzzo,
Laura Muntz Lyall,
Lydos,
John Goodwin Lyman,
Danny Lyon,
The Lysippides Painter,
Lysippus,
Ma Yuan,
Ma-Pe-Wi,
Dora Maar,
Manabu Mabe,
Mabuse,
Carlile Henry Hayes Macartney,
Andrew Maccallum,
Robert Lee MacCameron,
Mino Maccari,
Romulo Maccio,
Daniel MacDonald,
Georgina Macdonald,
J.E.H. MacDonald,
Margaret MacDonald,
Stanton Macdonald-Wright,
Patrick MacDowell,
David Mach,
Zanobi Machiavelli,
Pedro Machuca,
Loren MacIver,
Heinz Mack,
MacKay,
August Macke,
Frederick Mackenzie,
Beatrice Howie Mackey,
Ray Mackie,
Charles Rennie Mackintosh,
Donald Shaw MacLaughlan,
Pegi Nicol MacLeod,
Daniel Maclise,
Frederick W. MacMonnies,
Mary Fairchild MacMonnies,
Frances MacNair,
Herbert Macnair,
Colin MacNee,
Hermon Atkins MacNeil,
Mary Macomber,
Robert MacPherson,
Elmer Livingston MacRae,
Emma Fordyce Macrae,
Lewis MacRitchie,
Sir William MacTaggart,
John MacWhirter,
Viktor Madarasz,
Maddelena Master,
Louis Mader,
Stefano Maderno,
Jose de Madrazo y Agudo,
Raimundo de Madrazo y Garreta,
Federico de Madrazo y Kuntz,
Nicolaes Maes,
Francesco Maestosi,
Maestro Pugliese-Abruzzese,
Mario Mafai,
Francesco Maffei,
Alessandro Maganza,
Domenico Maggiotto,
